"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/520428f1-2cd5-447f-8782-c8505ce65b72.html","2016-03-30 16:00:52 -0700","drug-drug-interaction","evidence-challenges","digoxin plasma concentrations .   ","Oral Hypoglycemic Agents: In pharmacokinetic studies of MEVACOR in hypercholesterolemic non-insulin dependent diabetic patients, there was no drug interaction with glipizide or with chlorpropamide (see CLINICAL PHARMACOLOGY, Clinical Studies).","","ncit:negative","ncit:Qualitative","There was no drug interaction with concomitant lovastatin and glipizide or with chlorpropamide (see CLINICAL PHARMACOLOGY, Clinical Studies).","MEVACOR","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"glipizide","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/9c4bedb4-2d59-4fcd-aad7-fce988cd96d8.html","2016-02-29 14:19:31 -0700","drug-drug-interaction","evidence-supports","","Reduced cytochrome P450 2D6 isozyme activity drugs that inhibit this isozyme (e.g., fluoxetine and paroxetine) and certain other drugs (e.g., fluvoxamine, propranolol, and pindolol) appear to appreciably inhibit the metabolism of thioridazine. The resulting elevated levels of thioridazine would be expected to augment the prolongation of the QTc interval associated with thioridazine and may increase the risk of serious, potentially fatal, cardiac arrhythmias, such as Torsades de pointes type arrhythmias."," Such an increased risk may result also from the additive effect of coadministering","ncit:positive","ncit:Qualitative","appear to appreciably inhibit the metabolism of thioridazine and result in elevated levels of thioridazine","thioridazine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7d1a9689-23c8-44ef-a474-8c607e13d794.html","2016-03-14 15:46:58 -0400","drug-drug-interaction","evidence-supports",", plasma haloperidol levels were decreased by a mean of 70% and mean scores on the Brief Psychiatric Rating Scale were increased from baseline.  ","In 5 other schizophrenic patients treated with haloperidol and rifampin, discontinuation of rifampin produced a mean 3.3-fold increase in haloperidol concentrations. Thus, careful monitoring of clinical status is warranted when rifampin is administered or discontinued in haloperidol-treated patients.","","ncit:positive","ncit:Qualitative","iscontinuation of rifampin produced a mean 3.3-fold increase in haloperidol concentrations.","haloperidol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","rifampin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 14:04:35 -0800","DDI-clinical-trial","evidence-supports","metabolite 1-pyrimidinylpiperazine.  ","With 5 mg BID doses of buspirone, slight increases in AUC were observed for nefazodone (23%) and its metabolites hydroxynefazodone (17%) and mCPP (9%).","","ncit:positive","ncit:quantitative",,"buspirone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","5","hydroxynefazodone","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","250","BID","Oral","UNK","BID","Oral","UNK","UNK","17","Percent","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 16:06:27 -0700","drug-drug-interaction","evidence-challenges","Impact of Dabigatran on Other Drugs  ","In clinical studies exploring CYP3A4, CYP2C9, P-gp and other pathways, dabigatran did not meaningfully alter the pharmacokinetics of amiodarone, atorvastatin, clarithromycin, diclofenac, clopidogrel, digoxin, pantoprazole, or ranitidine.","","ncit:negative","ncit:Qualitative","dabigatran did not meaningfully alter the diclofenac","diclofenac","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","dabigatran","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:37:29 -0700","drug-drug-interaction","evidence-supports","concomitantly with drugs that are inducers or inhibitors of these enzymes.   CYP1A2 Inhibitors   ","Concomitant use of CLOZARIL and CYP1A2 inhibitors can increase plasma levels of clozapine, potentially resulting in adverse reactions. Reduce the CLOZARIL dose to one-third of the original dose when CLOZARIL is coadministered with strong CYP1A2 inhibitors (e.g., fluvoxamine, ciprofloxacin, or enoxacin). The CLOZARIL dose should be increased to the original dose when coadministration of strong CYP1A2 inhibitors is discontinued [see Dosage and Administration (2.6), Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative","ciprofloxacin can increase clozapine levels","clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","ciprofloxacin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d5051fbc-846b-4946-82df-341fb1216341.html","2016-02-16 13:28:51 -0700","DDI-clinical-trial","evidence-challenges"," — ","Single doses of olanzapine did not affect the pharmacokinetics of imipramine or its active metabolite desipramine.","","ncit:negative","ncit:quantitative",,"imipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","olanzapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/309f8ac3-a3fd-4313-96aa-7f21fa9cd646.html","2016-05-10 13:11:45 -0400","DDI-clinical-trial","evidence-challenges","  12.4 Drug Interactions  ","Bupropion (a CYP2B6 substrate): Co-administration of a single dose of 150 mg Bupropion Hydrochloride XL with steady state quazepam did not significantly affect the AUC and Cmax of bupropion or its primary metabolite, hydroxybupropion.","","ncit:negative","ncit:quantitative","did not significantly affect the AUC and Cmax of bupropion or its primary metabolite, hydroxybupropion.","quazepam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","hydroxybupropion","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","150","SD","Oral","1","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d5051fbc-846b-4946-82df-341fb1216341.html","2016-02-16 12:34:19 -0700","DDI-clinical-trial","evidence-supports"," —"," Carbamazepine therapy (200 mg bid) causes an approximately 50% increase in the clearance of olanzapine. ","This increase is likely due to the fact that","ncit:positive","ncit:quantitative",,"Carbamazepine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","olanzapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","BID","Oral","UNK","UNK","UNK","UNK","UNK","50","Percent","Increase","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/50914a46-eab6-4c83-97cf-6ab0234c8126.html","2016-05-10 12:55:04 -0400","DDI-clinical-trial","evidence-challenges","Drug interaction with fluoxetine  ","A multiple-dose study was conducted to assess the effect of fluoxetine 20 mg BID on the pharmacokinetics of estazolam 2 mg QHS after seven days. The pharmacokinetics of estazolam (Cmax and AUC) were not affected during multiple-dose fluoxetine, suggesting no clinically significant pharmacokinetic interaction.","","ncit:negative","ncit:quantitative","pharmacokinetics of estazolam (Cmax and AUC) were not affected","estazolam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","2","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","QD","Oral","7","BID","Oral","7","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d5051fbc-846b-4946-82df-341fb1216341.html","2016-02-16 13:30:19 -0700","DDI-clinical-trial","evidence-challenges","    Imipramine — ","Single doses of olanzapine did not affect the pharmacokinetics of imipramine or its active metabolite desipramine.","","ncit:negative","ncit:quantitative",,"olanzapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","desipramine","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","SD","Oral","1","UNK","UNKUNUNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 16:37:25 -0700","DDI-clinical-trial","evidence-supports","exposure may increase bleeding risk.    ","Ketoconazole (combined P-gp and strong CYP3A4 inhibitor): Steady-state rivaroxaban AUC and Cmax increased by 160% and 70%, respectively. Similar increases in pharmacodynamic effects were also observed.","","ncit:positive","ncit:quantitative",,"rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","Ketoconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","160","Percent","Increase","UNK","UNK","UNK","70","Percent","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/520428f1-2cd5-447f-8782-c8505ce65b72.html","2016-03-30 16:08:16 -0700","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4. ","Strong inhibitors of CYP3A4 (e.g., itraconazole, ketoconazole, posaconazole, voriconazole, clarithromycin, telithromycin, HIV protease inhibitors, boceprevir, telaprevir, nefazodone, erythromycin, and cobicistat-containing products), and grapefruit juice increase the risk of myopathy by reducing the elimination of lovastatin. (See CONTRAINDICATIONS, WARNINGS, Myopathy/Rhabdomyolysis, and CLINICAL PHARMACOLOGY, Pharmacokinetics.)","","ncit:positive","ncit:Qualitative","Ketoconazole is a strong inhibitor of CYP3A4 and reduces the elimination of lovastatin","ketoconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"lovastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 13:26:49 -0800","DDI-clinical-trial","evidence-challenges"," This change is of unknown clinical significance."," Pharmacodynamic effects of haloperidol were generally not altered significantly. There were no changes in the pharmacokinetic parameters for nefazodone",". Dosage adjustment of","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","haloperidol","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","5","BID","Oral","UNK","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 16:22:15 -0700","drug-drug-interaction","evidence-supports","","Results from drug interaction studies and population PK analyses from clinical studies indicate coadministration of XARELTO with a combined P-gp and strong CYP3A4 inducer (e.g., rifampicin, phenytoin) decreased rivaroxaban exposure by up to 50%."," Similar decreases in pharmacodynamic effects were also observed. These decreases in exposure to","ncit:positive","ncit:Qualitative","decreased rivaroxaban exposure by up to 50%.","rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","phenytoin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7d1a9689-23c8-44ef-a474-8c607e13d794.html","2016-03-14 15:46:58 -0400","drug-drug-interaction","evidence-supports","As with other antipsychotic agents, it should be noted that haloperidol may be capable of potentiating CNS depressants such as anesthetics, opiates, and alcohol.  ","In a study of 12 schizophrenic patients coadministered haloperidol and rifampin, plasma haloperidol levels were decreased by a mean of 70% and mean scores on the Brief Psychiatric Rating Scale were increased from baseline.","","ncit:positive","ncit:Qualitative","plasma haloperidol levels were decreased by a mean of 70%","haloperidol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","rifampin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/309f8ac3-a3fd-4313-96aa-7f21fa9cd646.html","2016-05-10 10:09:49 -0700","DDI-clinical-trial","evidence-challenges","  12.4 Drug Interactions  ","Bupropion (a CYP2B6 substrate): Co-administration of a single dose of 150 mg Bupropion Hydrochloride XL with steady state quazepam did not significantly affect the AUC and Cmax of bupropion or its primary metabolite, hydroxybupropion.","","ncit:negative","ncit:quantitative","did not significantly affect the AUC and Cmax of bupropion","quazepam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","Bupropion","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","150","SD","Oral","1","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/39a5dae2-49f7-4662-9eac-aa7b4c7807a4.html","2016-05-09 16:27:24 -0700","DDI-clinical-trial","evidence-supports","","Eszopiclone and lorazepam decreased each other's Cmax by 22%. ","Coadministration of","ncit:positive","ncit:quantitative",,"lorazepam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","Eszopiclone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","22","Percent","Decrease","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 12:20:54 -0800","drug-drug-interaction","evidence-supports","    Immunosuppressive Agents   ","There have been reports of increased blood concentrations of cyclosporine and tacrolimus into toxic ranges when patients received these drugs concomitantly with nefazodone. Both cyclosporine and tacrolimus are substrates of CYP3A4, and nefazodone is known to inhibit this enzyme. If either cyclosporine or tacrolimus is administered with nefazodone, blood concentrations of the immunosuppressive agent should be monitored and dosage adjusted accordingly.","","ncit:positive","ncit:Qualitative","eports of increased blood concentrations","cyclosporine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 12:14:12 -0800","drug-drug-interaction","evidence-supports","are necessary when the two drugs are given concomitantly. Subsequent dose adjustments should be made on the basis of clinical response.  ","Lithium – In 13 healthy subjects the coadministration of nefazodone (200 mg BID) with lithium (500 mg BID) for 5 days (steady-state conditions) was found to be well tolerated. When the two drugs were coadministered, there were no changes in the steady-state pharmacokinetics of either lithium, nefazodone, or its metabolite HO-NEF; however, there were small decreases in the steady-state plasma concentrations of two nefazodone metabolites, mCPP and triazole-dione, which are considered not to be of clinical significance. Therefore, no dosage adjustment of either lithium or nefazodone is required when they are coadministered.","","ncit:positive","ncit:Qualitative","small decreases in the steady-state plasma concentrations which are considered not to be of clinical significance.","mCPP","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","","Lithium","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
